candidate_name,dataset,external_factor_name,scenario_id,top_residual_cell_count,top_residual_mass_share,top_positive_residual_cells_summary,top_negative_residual_cells_summary,residual_concentration_score
sqrt_static_pca_12_external_envelope,fit_external,external_shock,fit_single_external_shock_0.25,5,0.018520945131612548,cell362:0.0007964; cell357:0.0007212; cell487:0.0007078; cell363:0.0007062; cell488:0.0006321,,0.0869437438369956
sqrt_static_pca_12_external_envelope,fit_external,external_shock,fit_single_external_shock_0.50,5,0.01405341128736642,cell362:0.001012; cell487:0.0008314; cell363:0.0008262; cell357:0.0007535; cell367:0.0007206,,0.06497369008673202
sqrt_static_pca_12_external_envelope,fit_external,external_shock,fit_single_external_shock_0.75,5,0.012105089663821851,cell362:0.0009698; cell357:0.0008208; cell1682:0.0007915,cell1589:-0.0008859; cell964:-0.0008034,0.0432735640474237
sqrt_static_pca_12_external_envelope,fit_external,external_shock,fit_single_external_shock_1.00,5,0.011858372011638129,cell1807:0.000957; cell1682:0.0009335,cell1589:-0.001077; cell964:-0.001036; cell1594:-0.0009869,0.03860798069014332
sqrt_static_pca_12_external_envelope,fit_external,external_constraint_pressure,fit_single_external_constraint_pressure_0.25,5,0.012792050823959815,cell963:0.0003729; cell968:0.0003464; cell964:0.0003461,cell1682:-0.0004019; cell362:-0.0003814,0.041444037097269126
sqrt_static_pca_12_external_envelope,fit_external,external_constraint_pressure,fit_single_external_constraint_pressure_0.50,5,0.016549112832538914,cell1564:0.0009635; cell1589:0.0008326; cell939:0.0007978,cell362:-0.000942; cell357:-0.0007921,0.06270072875173262
sqrt_static_pca_12_external_envelope,fit_external,external_constraint_pressure,fit_single_external_constraint_pressure_0.75,5,0.017422866030818558,cell1564:0.001642; cell1589:0.001291; cell1569:0.001244,cell362:-0.001495; cell357:-0.0013,0.06701922255987823
sqrt_static_pca_12_external_envelope,fit_external,external_constraint_pressure,fit_single_external_constraint_pressure_1.00,5,0.01764162515071028,cell1564:0.002271; cell1569:0.001702; cell1689:0.001673,cell362:-0.002019; cell357:-0.001695,0.06862769401009144
sqrt_static_pca_12_external_envelope,fit_external,external_shock,fit_pulse_external_shock_t4,5,0.016106268099781922,cell362:0.0006254; cell357:0.0005833; cell312:0.0005404; cell358:0.0005019,cell1564:-0.0005565,0.05874931662788731
sqrt_static_pca_12_external_envelope,fit_external,external_information_noise,fit_pulse_external_information_noise_t4,5,0.017227823529610463,cell312:0.0005945; cell307:0.0005186; cell337:0.0005182,cell1564:-0.0005484; cell1589:-0.0004807,0.06324213784213244
