candidate_name,candidate_role,scenario_id,scenario_group,external_factor_name,external_factor_value,seed,t,snapshot_id,projection_type,reconstruction_error,residual_energy_ratio,mahalanobis_distance,score_range_violation,out_of_envelope_flag,audit_status,external_residual_gain,external_score_displacement,external_gt_velocity,external_gt_curvature,residual_factor_signal_ratio
sqrt_static_pca_10,audit_focus_candidate,single_external_resource_supply_-1.00,single_sustained_factor,external_resource_supply,-1.0,0,11,single_external_resource_supply_-1.00_seed0_t11,fixed_pca_external_projection,0.0012237766429891367,0.048847368672655295,4.890960983551267,1,True,out_of_envelope,0.016251205043674832,0.008962607057784136,0.024769389182173026,0.0009548501982665854,1.8132229761830803
sqrt_static_pca_10,audit_focus_candidate,single_external_resource_supply_-1.00,single_sustained_factor,external_resource_supply,-1.0,0,12,single_external_resource_supply_-1.00_seed0_t12,fixed_pca_external_projection,0.0014356885792566575,0.06244789815364098,5.381565346386441,1,True,out_of_envelope,0.01903710936878921,0.012522898675961885,0.024364105073950364,0.0009801395351552319,1.5201839335593736
sqrt_static_pca_10,audit_focus_candidate,single_external_resource_supply_-1.00,single_sustained_factor,external_resource_supply,-1.0,1,8,single_external_resource_supply_-1.00_seed1_t8,fixed_pca_external_projection,0.0006160283293963557,0.01460085732383708,3.4250097577215755,1,True,out_of_envelope,0.004973780088470672,0.0028082134088224056,0.025354865333259518,0.0011160433916330302,1.7711545970277145
sqrt_static_pca_10,audit_focus_candidate,single_external_resource_supply_-1.00,single_sustained_factor,external_resource_supply,-1.0,1,9,single_external_resource_supply_-1.00_seed1_t9,fixed_pca_external_projection,0.0007931470957726948,0.023212107149617852,3.903293213345949,1,True,out_of_envelope,0.008128838814801184,0.0037746205834398487,0.025041179015380596,0.0009544641581876103,2.1535512338549516
sqrt_static_pca_10,audit_focus_candidate,single_external_resource_supply_-1.00,single_sustained_factor,external_resource_supply,-1.0,1,10,single_external_resource_supply_-1.00_seed1_t10,fixed_pca_external_projection,0.0009980760191289162,0.03476030155416162,4.394082605062474,1,True,out_of_envelope,0.012198656516330106,0.005842194344570917,0.02491783116718344,0.0009477865949111013,2.088026484032695
sqrt_static_pca_10,audit_focus_candidate,single_external_resource_supply_-1.00,single_sustained_factor,external_resource_supply,-1.0,1,11,single_external_resource_supply_-1.00_seed1_t11,fixed_pca_external_projection,0.0012135080560444298,0.048050504805253705,4.88980001018774,1,True,out_of_envelope,0.01621571224217548,0.008985233077009947,0.024776600787338527,0.000955564241775065,1.8047069122409065
sqrt_static_pca_10,audit_focus_candidate,single_external_resource_supply_-1.00,single_sustained_factor,external_resource_supply,-1.0,1,12,single_external_resource_supply_-1.00_seed1_t12,fixed_pca_external_projection,0.0014264217767573047,0.0616796353724174,5.379958629402713,1,True,out_of_envelope,0.019101939104153635,0.012542564755422965,0.024371834279760397,0.0009783953027564538,1.5229691436031556
sqrt_static_pca_10,audit_focus_candidate,single_external_resource_supply_-1.00,single_sustained_factor,external_resource_supply,-1.0,2,8,single_external_resource_supply_-1.00_seed2_t8,fixed_pca_external_projection,0.0006183722661204283,0.014783287088435841,3.4199005604477453,1,True,out_of_envelope,0.005056247735229721,0.0027800563239358963,0.02532980167626449,0.0011147220866113382,1.8187573005971622
sqrt_static_pca_10,audit_focus_candidate,single_external_resource_supply_-1.00,single_sustained_factor,external_resource_supply,-1.0,2,9,single_external_resource_supply_-1.00_seed2_t9,fixed_pca_external_projection,0.0007945683552350243,0.023396864667514776,3.898873099632106,1,True,out_of_envelope,0.00812318181290424,0.0037564809423073857,0.025019724759493774,0.0009517338792133725,2.1624445691755985
sqrt_static_pca_10,audit_focus_candidate,single_external_resource_supply_-1.00,single_sustained_factor,external_resource_supply,-1.0,2,10,single_external_resource_supply_-1.00_seed2_t10,fixed_pca_external_projection,0.000997665755908455,0.03487033487408688,4.390413671111535,1,True,out_of_envelope,0.01204124650903787,0.00583503502388937,0.024901129600140452,0.0009437767444940884,2.0636116938012345
sqrt_static_pca_10,audit_focus_candidate,single_external_resource_supply_-1.00,single_sustained_factor,external_resource_supply,-1.0,2,11,single_external_resource_supply_-1.00_seed2_t11,fixed_pca_external_projection,0.0012115523071194283,0.04807014805113806,4.886839335692113,1,True,out_of_envelope,0.01592206430160223,0.008979389241021716,0.024761522514914126,0.0009584671861511082,1.7731789851433752
sqrt_static_pca_10,audit_focus_candidate,single_external_resource_supply_-1.00,single_sustained_factor,external_resource_supply,-1.0,2,12,single_external_resource_supply_-1.00_seed2_t12,fixed_pca_external_projection,0.0014235475942433714,0.061633648080039447,5.3775244089066065,1,True,out_of_envelope,0.018733283043747877,0.0125344847925391,0.02435597434332148,0.0009806985563490516,1.4945395326418591
sqrt_static_pca_10,audit_focus_candidate,single_external_resource_supply_-0.50,single_sustained_factor,external_resource_supply,-0.5,0,8,single_external_resource_supply_-0.50_seed0_t8,fixed_pca_external_projection,0.0005629570123088367,0.012175174096731136,3.4107975625350564,1,True,out_of_envelope,0.0021738672034273786,0.0014506527555716076,0.024666361219966494,0.0014113789269534574,1.498544151988185
sqrt_static_pca_10,audit_focus_candidate,single_external_resource_supply_-0.50,single_sustained_factor,external_resource_supply,-0.5,0,9,single_external_resource_supply_-0.50_seed0_t9,fixed_pca_external_projection,0.0007128624050070197,0.018825153798418117,3.869391967738152,1,True,out_of_envelope,0.003217246222962638,0.0017531568275784071,0.023909958521546367,0.0011934362541369062,1.8351160445848658
sqrt_static_pca_10,audit_focus_candidate,single_external_resource_supply_-0.50,single_sustained_factor,external_resource_supply,-0.5,0,10,single_external_resource_supply_-0.50_seed0_t10,fixed_pca_external_projection,0.0008851469798220309,0.027719590563903294,4.329644649052142,1,True,out_of_envelope,0.004499459240384335,0.0022689203511875957,0.023393879053948283,0.000979251991404175,1.9830838213554887
sqrt_static_pca_10,audit_focus_candidate,single_external_resource_supply_-0.50,single_sustained_factor,external_resource_supply,-0.5,0,11,single_external_resource_supply_-0.50_seed0_t11,fixed_pca_external_projection,0.0010725163752866329,0.0384983251127927,4.7902436067159355,1,True,out_of_envelope,0.005902161483812236,0.0033169675033667585,0.023108199668665008,0.0008243355595257775,1.7793847777590457
sqrt_static_pca_10,audit_focus_candidate,single_external_resource_supply_-0.50,single_sustained_factor,external_resource_supply,-0.5,0,12,single_external_resource_supply_-0.50_seed0_t12,fixed_pca_external_projection,0.0012694419323475113,0.05057278084646889,5.252478817439691,1,True,out_of_envelope,0.007161992061617127,0.005103731276708869,0.022993771098418502,0.0008361593522565031,1.403285493164821
sqrt_static_pca_10,audit_focus_candidate,single_external_resource_supply_-0.50,single_sustained_factor,external_resource_supply,-0.5,1,8,single_external_resource_supply_-0.50_seed1_t8,fixed_pca_external_projection,0.0005510368025423069,0.011656617402005204,3.4115663547478596,1,True,out_of_envelope,0.0020295401666387963,0.0014593359604191541,0.024678140784325845,0.0014137441634508067,1.3907285379686434
sqrt_static_pca_10,audit_focus_candidate,single_external_resource_supply_-0.50,single_sustained_factor,external_resource_supply,-0.5,1,9,single_external_resource_supply_-0.50_seed1_t9,fixed_pca_external_projection,0.000699805677974402,0.018137991881648444,3.8695111710321997,1,True,out_of_envelope,0.0030547235468317765,0.0017693555582292666,0.023921335681658256,0.0011940851063791526,1.7264611019669098
sqrt_static_pca_10,audit_focus_candidate,single_external_resource_supply_-0.50,single_sustained_factor,external_resource_supply,-0.5,1,10,single_external_resource_supply_-0.50_seed1_t10,fixed_pca_external_projection,0.0008722800481039056,0.026924237747413832,4.329196919139668,1,True,out_of_envelope,0.0043625927095823185,0.0022873191440897617,0.023404172312598212,0.0009791962217169583,1.907295149806658
sqrt_static_pca_10,audit_focus_candidate,single_external_resource_supply_-0.50,single_sustained_factor,external_resource_supply,-0.5,1,11,single_external_resource_supply_-0.50_seed1_t11,fixed_pca_external_projection,0.0010603481759813955,0.0376467333727621,4.789310116469648,1,True,out_of_envelope,0.005811940809683877,0.0033325565891055378,0.023117614430826633,0.0008255376594100968,1.743988632836332
sqrt_static_pca_10,audit_focus_candidate,single_external_resource_supply_-0.50,single_sustained_factor,external_resource_supply,-0.5,1,12,single_external_resource_supply_-0.50_seed1_t12,fixed_pca_external_projection,0.001258185716923013,0.04971104045439284,5.251139252188579,1,True,out_of_envelope,0.007133344186129077,0.005116642455430712,0.023002808248136275,0.0008383405220367753,1.3941455257554443
sqrt_static_pca_10,audit_focus_candidate,single_external_resource_supply_-0.50,single_sustained_factor,external_resource_supply,-0.5,2,8,single_external_resource_supply_-0.50_seed2_t8,fixed_pca_external_projection,0.0005536833000094369,0.011826158264357184,3.40658453591812,1,True,out_of_envelope,0.002099118911151063,0.0014434345317264252,0.024652108261805483,0.0014076691695596908,1.4542529397855017
sqrt_static_pca_10,audit_focus_candidate,single_external_resource_supply_-0.50,single_sustained_factor,external_resource_supply,-0.5,2,9,single_external_resource_supply_-0.50_seed2_t9,fixed_pca_external_projection,0.0007028805414443475,0.018376440734417295,3.8649605486484697,1,True,out_of_envelope,0.00310275787980676,0.0017520504997760565,0.02389885615373961,0.0011908859867571528,1.770929479603098
sqrt_static_pca_10,audit_focus_candidate,single_external_resource_supply_-0.50,single_sustained_factor,external_resource_supply,-0.5,2,10,single_external_resource_supply_-0.50_seed2_t10,fixed_pca_external_projection,0.0008746057446900141,0.027172039622594523,4.325050759333211,1,True,out_of_envelope,0.00434295125754551,0.0022763971855494247,0.0233838992615807,0.0009793262736177543,1.9078178821844345
sqrt_static_pca_10,audit_focus_candidate,single_external_resource_supply_-0.50,single_sustained_factor,external_resource_supply,-0.5,2,11,single_external_resource_supply_-0.50_seed2_t11,fixed_pca_external_projection,0.0010615554017182245,0.037863603623182876,4.785544536520875,1,True,out_of_envelope,0.005715519873647046,0.0033279395006728836,0.023099533518937784,0.0008236473958018682,1.7174350292399883
sqrt_static_pca_10,audit_focus_candidate,single_external_resource_supply_-0.50,single_sustained_factor,external_resource_supply,-0.5,2,12,single_external_resource_supply_-0.50_seed2_t12,fixed_pca_external_projection,0.0012582716035489314,0.0498750732533882,5.247807682900841,1,True,out_of_envelope,0.0069747082170966285,0.005111857261036337,0.022985954062418552,0.0008378395361855249,1.364417639408545
sqrt_static_pca_10,audit_focus_candidate,single_external_resource_supply_+0.50,single_sustained_factor,external_resource_supply,0.5,0,8,single_external_resource_supply_+0.50_seed0_t8,fixed_pca_external_projection,0.0005111713572721091,0.010063090220114784,3.311239217734176,1,True,out_of_envelope,6.178332681102718e-05,0.003605262931778218,0.023960901956628044,0.0014343048308394079,0.017136982234067982
sqrt_static_pca_10,audit_focus_candidate,single_external_resource_supply_+0.50,single_sustained_factor,external_resource_supply,0.5,0,9,single_external_resource_supply_+0.50_seed0_t9,fixed_pca_external_projection,0.0006372889126769341,0.015137980879030875,3.7364982000225972,1,True,out_of_envelope,-0.00046992669642460447,0.004392868071786917,0.02288848881201063,0.0014272837390319987,-0.10697491678447998
sqrt_static_pca_10,audit_focus_candidate,single_external_resource_supply_+0.50,single_sustained_factor,external_resource_supply,0.5,0,10,single_external_resource_supply_+0.50_seed0_t10,fixed_pca_external_projection,0.0007854642171904404,0.022112134513690648,4.152926512274833,1,True,out_of_envelope,-0.001107996809828312,0.005306802040255764,0.02185940505406509,0.001362967725336967,-0.2087880424827212
sqrt_static_pca_10,audit_focus_candidate,single_external_resource_supply_+0.50,single_sustained_factor,external_resource_supply,0.5,0,11,single_external_resource_supply_+0.50_seed0_t11,fixed_pca_external_projection,0.0009506701431642837,0.03098665416119641,4.5552189404684125,1,True,out_of_envelope,-0.001609509467784053,0.006427491692376279,0.02093335843465337,0.0012576514065567,-0.25041019807044024
sqrt_static_pca_10,audit_focus_candidate,single_external_resource_supply_+0.50,single_sustained_factor,external_resource_supply,0.5,0,12,single_external_resource_supply_+0.50_seed0_t12,fixed_pca_external_projection,0.0011302299026560718,0.04171400328209337,4.941627250062431,1,True,out_of_envelope,-0.0016967855027583967,0.007803240668959581,0.0201278571520582,0.001128649780009203,-0.21744626043741286
sqrt_static_pca_10,audit_focus_candidate,single_external_resource_supply_+0.50,single_sustained_factor,external_resource_supply,0.5,1,7,single_external_resource_supply_+0.50_seed1_t7,fixed_pca_external_projection,0.0004141827708270311,0.006759254463173203,2.8886420435667355,1,True,out_of_envelope,0.00043264486156942023,0.002924982994148817,0.025028057448355356,0.0014482417616606274,0.14791363315099265
sqrt_static_pca_10,audit_focus_candidate,single_external_resource_supply_+0.50,single_sustained_factor,external_resource_supply,0.5,1,8,single_external_resource_supply_+0.50_seed1_t8,fixed_pca_external_projection,0.0005016853813160952,0.009683990679962704,3.3103905548408923,1,True,out_of_envelope,5.691344459629599e-05,0.003617854767853091,0.02397263078113249,0.0014336993131945305,0.015731268458316138
sqrt_static_pca_10,audit_focus_candidate,single_external_resource_supply_+0.50,single_sustained_factor,external_resource_supply,0.5,1,9,single_external_resource_supply_+0.50_seed1_t9,fixed_pca_external_projection,0.0006258492003471718,0.014592915883409758,3.73503292061885,1,True,out_of_envelope,-0.0004903524514069096,0.004407150063824594,0.022899303472121716,0.0014285086251742602,-0.11126293507268821
sqrt_static_pca_10,audit_focus_candidate,single_external_resource_supply_+0.50,single_sustained_factor,external_resource_supply,0.5,1,10,single_external_resource_supply_+0.50_seed1_t10,fixed_pca_external_projection,0.0007731962067422393,0.021426188486959222,4.15104655667537,1,True,out_of_envelope,-0.0011354565508722922,0.005322114006864963,0.021870718254459617,0.001363103455663127,-0.21334690489675223
sqrt_static_pca_10,audit_focus_candidate,single_external_resource_supply_+0.50,single_sustained_factor,external_resource_supply,0.5,1,11,single_external_resource_supply_+0.50_seed1_t11,fixed_pca_external_projection,0.0009383917491177992,0.03020019600840883,4.553055897222211,1,True,out_of_envelope,-0.0016345965546693923,0.006443427262455281,0.020943465329769213,0.001258341762482806,-0.2536843341421574
sqrt_static_pca_10,audit_focus_candidate,single_external_resource_supply_+0.50,single_sustained_factor,external_resource_supply,0.5,1,12,single_external_resource_supply_+0.50_seed1_t12,fixed_pca_external_projection,0.001118360284162513,0.040863804259728,4.939276027996947,1,True,out_of_envelope,-0.001713892008535764,0.007819919862681716,0.020136868509047848,0.001128531488984315,-0.21917002202475414
sqrt_static_pca_10,audit_focus_candidate,single_external_resource_supply_+0.50,single_sustained_factor,external_resource_supply,0.5,2,8,single_external_resource_supply_+0.50_seed2_t8,fixed_pca_external_projection,0.0005060347293863661,0.00990085323915933,3.307443833785656,1,True,out_of_envelope,0.0001738138859532102,0.003617325365977093,0.02394529805883995,0.0014352643372018074,0.04805038761180403
sqrt_static_pca_10,audit_focus_candidate,single_external_resource_supply_+0.50,single_sustained_factor,external_resource_supply,0.5,2,9,single_external_resource_supply_+0.50_seed2_t9,fixed_pca_external_projection,0.0006315164207905417,0.014922206795738063,3.732486012563269,1,True,out_of_envelope,-0.00035147605887247274,0.0044064186693089785,0.022874896937687135,0.0014245549109747967,-0.07976456284567979
sqrt_static_pca_10,audit_focus_candidate,single_external_resource_supply_+0.50,single_sustained_factor,external_resource_supply,0.5,2,10,single_external_resource_supply_+0.50_seed2_t10,fixed_pca_external_projection,0.0007793449948096454,0.021849868679917447,4.148677350392713,1,True,out_of_envelope,-0.000979219685131566,0.0053211382095554975,0.02184769854631767,0.001360141002261675,-0.18402447870516134
sqrt_static_pca_10,audit_focus_candidate,single_external_resource_supply_+0.50,single_sustained_factor,external_resource_supply,0.5,2,11,single_external_resource_supply_+0.50_seed2_t11,fixed_pca_external_projection,0.0009442179256898973,0.030676548484675523,4.550739586368403,1,True,out_of_envelope,-0.0014715352648603068,0.0064413478046508755,0.02092396469577018,0.0012546272024878463,-0.22845145293936892
sqrt_static_pca_10,audit_focus_candidate,single_external_resource_supply_+0.50,single_sustained_factor,external_resource_supply,0.5,2,12,single_external_resource_supply_+0.50_seed2_t12,fixed_pca_external_projection,0.0011233952213309838,0.04135205708659928,4.936948314300586,1,True,out_of_envelope,-0.0015483079496922889,0.007816021707110259,0.020119993762235625,0.0011266811833826353,-0.1980941209878919
sqrt_static_pca_10,audit_focus_candidate,single_external_resource_supply_+1.00,single_sustained_factor,external_resource_supply,1.0,0,8,single_external_resource_supply_+1.00_seed0_t8,fixed_pca_external_projection,0.0006364021973018923,0.015662261742818515,3.2135321622571573,1,True,out_of_envelope,0.005660954849514758,0.0076369211988604755,0.023389864653624203,0.001465898477799632,0.7412613934473284
sqrt_static_pca_10,audit_focus_candidate,single_external_resource_supply_+1.00,single_sustained_factor,external_resource_supply,1.0,0,9,single_external_resource_supply_+1.00_seed0_t9,fixed_pca_external_projection,0.0007771933070344633,0.022643131314148524,3.609414206318564,1,True,out_of_envelope,0.007035223738693044,0.009326374955499222,0.022272108328540884,0.0014749367144969972,0.7543363602966425
sqrt_static_pca_10,audit_focus_candidate,single_external_resource_supply_+1.00,single_sustained_factor,external_resource_supply,1.0,0,10,single_external_resource_supply_+1.00_seed0_t10,fixed_pca_external_projection,0.0009399038745783586,0.03190168080391237,3.9936371099058685,1,True,out_of_envelope,0.00868154948039341,0.011261478881215306,0.021182326051629383,0.0014416806201864782,0.7709066963553656
sqrt_static_pca_10,audit_focus_candidate,single_external_resource_supply_+1.00,single_sustained_factor,external_resource_supply,1.0,0,11,single_external_resource_supply_+1.00_seed0_t11,fixed_pca_external_projection,0.0011207907198755498,0.04347992188224391,4.360534292672086,1,True,out_of_envelope,0.010883758253263445,0.013534756096968007,0.020186016516996388,0.0013641257572012029,0.8041340512742283
sqrt_static_pca_10,audit_focus_candidate,single_external_resource_supply_+1.00,single_sustained_factor,external_resource_supply,1.0,0,12,single_external_resource_supply_+1.00_seed0_t12,fixed_pca_external_projection,0.001318585587362672,0.057445647264875464,4.7071200224146015,1,True,out_of_envelope,0.014034858480023699,0.01623668718048665,0.019277212074552543,0.0012943585586052526,0.8643917520866496
sqrt_static_pca_10,audit_focus_candidate,single_external_resource_supply_+1.00,single_sustained_factor,external_resource_supply,1.0,1,8,single_external_resource_supply_+1.00_seed1_t8,fixed_pca_external_projection,0.0006292530497123693,0.01529627873451798,3.2116296652311656,1,True,out_of_envelope,0.005669201499151571,0.007660658915848097,0.023402206803401628,0.0014644789356795646,0.7400409757734194
sqrt_static_pca_10,audit_focus_candidate,single_external_resource_supply_+1.00,single_sustained_factor,external_resource_supply,1.0,1,9,single_external_resource_supply_+1.00_seed1_t9,fixed_pca_external_projection,0.0007680487682421821,0.022101105680687357,3.606904284356378,1,True,out_of_envelope,0.007017837345870689,0.009353157606809062,0.02228294939334145,0.0014757420683735414,0.7503174479559428
sqrt_static_pca_10,audit_focus_candidate,single_external_resource_supply_+1.00,single_sustained_factor,external_resource_supply,1.0,1,10,single_external_resource_supply_+1.00_seed1_t10,fixed_pca_external_projection,0.0009297147392601223,0.03120920814607218,3.99071767907304,1,True,out_of_envelope,0.008647563108240667,0.01129074957242595,0.021193887186232153,0.0014405823726011226,0.7658980524516794
sqrt_static_pca_10,audit_focus_candidate,single_external_resource_supply_+1.00,single_sustained_factor,external_resource_supply,1.0,1,11,single_external_resource_supply_+1.00_seed1_t11,fixed_pca_external_projection,0.0011102323059519372,0.0426724179062849,4.3573457644002715,1,True,out_of_envelope,0.010837625343206675,0.013565803799117895,0.020196778239210234,0.001364015071486654,0.7988929741053297
sqrt_static_pca_10,audit_focus_candidate,single_external_resource_supply_+1.00,single_sustained_factor,external_resource_supply,1.0,1,12,single_external_resource_supply_+1.00_seed1_t12,fixed_pca_external_projection,0.0013081068189609271,0.056560631700720315,4.703770659995204,1,True,out_of_envelope,0.013982935432456552,0.016268937434137678,0.019286851276498793,0.0012941292165735505,0.8594867052052011
sqrt_static_pca_10,audit_focus_candidate,single_external_resource_supply_+1.00,single_sustained_factor,external_resource_supply,1.0,2,8,single_external_resource_supply_+1.00_seed2_t8,fixed_pca_external_projection,0.0006350941813846315,0.015656725178028692,3.21044404893378,1,True,out_of_envelope,0.005929685824822572,0.007658082535948918,0.023373604045943915,0.0014665654772187003,0.7743042461330459
sqrt_static_pca_10,audit_focus_candidate,single_external_resource_supply_+1.00,single_sustained_factor,external_resource_supply,1.0,2,9,single_external_resource_supply_+1.00_seed2_t9,fixed_pca_external_projection,0.0007751858829277976,0.02260817514964408,3.606077334232963,1,True,out_of_envelope,0.007334492295033544,0.009350853501253172,0.022257419490428608,0.0014717926381894511,0.7843660788879431
sqrt_static_pca_10,audit_focus_candidate,single_external_resource_supply_+1.00,single_sustained_factor,external_resource_supply,1.0,2,10,single_external_resource_supply_+1.00_seed2_t10,fixed_pca_external_projection,0.0009374438670365347,0.031845025746821964,3.9900696581819166,1,True,out_of_envelope,0.009015937381772952,0.011288869477536692,0.021169302299035714,0.0014389119412909638,0.7986572437313971
