axis_id,external_factor_name,scenario_group,response_mean,response_peak,response_slope,response_persistence,fit_response_mean,holdout_response_mean,response_generalization_gap
distribution_shape_08,external_demand,reversal_factor,0.24843071143087592,0.27745750678513664,0.06013767275040932,0.2564102564102564,0.24847995085994526,0.0,0.24847995085994526
distribution_shape_08,external_demand,single_sustained_factor,0.24849226071721262,0.27874058477689156,0.05895125137764751,0.25,0.24847995085994526,0.0,0.24847995085994526
distribution_shape_08,external_information_noise,pulse_factor,0.24876724134771144,0.278458141937337,0.061138307902609657,0.2564102564102564,0.24899365958508304,0.2488084402977392,0.0001852192873438574
distribution_shape_08,external_information_noise,single_sustained_factor,0.24905026414442594,0.2808108357699559,0.06349100173522859,0.25,0.24899365958508304,0.2488084402977392,0.0001852192873438574
distribution_shape_08,external_information_noise,unseen_factor_intensity,0.2488084402977392,0.2794454898063864,0.062268322525545594,0.2692307692307692,0.24899365958508304,0.2488084402977392,0.0001852192873438574
distribution_shape_08,external_information_noise+external_constraint_pressure,unseen_compound_combination,0.24930586289552709,0.2813049913656119,0.0641318507240557,0.2692307692307692,0.0,0.2493058628955271,0.2493058628955271
distribution_shape_08,external_resource_supply,different_reversal_timing,0.24826634640242792,0.27740522591669303,0.06023425498869012,0.2692307692307692,0.24874951774697043,0.24826634640242792,0.0004831713445425101
distribution_shape_08,external_resource_supply,reversal_factor,0.24860641503441505,0.27830091227238474,0.060981078237657416,0.2564102564102564,0.24874951774697043,0.24826634640242792,0.0004831713445425101
distribution_shape_08,external_resource_supply,single_sustained_factor,0.24878529342510924,0.27997730992804615,0.060125390692236214,0.25,0.24874951774697043,0.24826634640242792,0.0004831713445425101
distribution_shape_08,external_resource_supply+external_demand,compound_pressure,0.24856655990845283,0.2777764865259017,0.06045665249117438,0.2564102564102564,0.24856655990845283,0.0,0.24856655990845283
distribution_shape_08,external_shock,different_pulse_timing,0.2485578499591468,0.27826553513713914,0.06110288318443202,0.2692307692307692,0.2489894201880316,0.2485578499591468,0.00043157022888482
distribution_shape_08,external_shock,pulse_factor,0.24860844116374167,0.27801435334967617,0.06069451931494885,0.2564102564102564,0.2489894201880316,0.2485578499591468,0.00043157022888482
distribution_shape_08,external_shock,single_sustained_factor,0.2490846649441041,0.29986308804145817,0.08254325400673085,0.25,0.2489894201880316,0.2485578499591468,0.00043157022888482
distribution_shape_08,external_shock+external_constraint_pressure,compound_pressure,0.25080345662256026,0.2929489418263933,0.07562910779166598,0.2564102564102564,0.25080345662256026,0.25372640924961126,0.002922952627051001
distribution_shape_08,external_shock+external_constraint_pressure,stronger_shock,0.25372640924961126,0.3066851031905563,0.08952079269321,0.2692307692307692,0.25080345662256026,0.25372640924961126,0.002922952627051001
terrain_semantic_short_payoff,external_competition_pressure,single_sustained_factor,0.4533076607904219,0.5751117600400473,0.07505790387892275,0.25,0.4533076607904219,0.4518940225894259,0.0014136382009959925
terrain_semantic_short_payoff,external_competition_pressure,unseen_factor_intensity,0.45189402258942596,0.5215525519376186,0.021162577999026544,0.2692307692307692,0.4533076607904219,0.4518940225894259,0.0014136382009959925
terrain_semantic_short_payoff,external_competition_pressure+external_information_noise,compound_pressure,0.4816247212692903,0.5867931820920637,0.08674297387312413,0.2564102564102564,0.48162472126929035,0.0,0.48162472126929035
terrain_semantic_short_payoff,external_constraint_pressure,longer_sustained_factor,0.4453755878609413,0.5553029189126675,0.05493776371582171,0.2619047619047619,0.4137272365717464,0.4453755878609413,0.031648351289194854
terrain_semantic_short_payoff,external_constraint_pressure,pulse_factor,0.41444811398841824,0.49996063737092455,-0.06820756985845727,0.2564102564102564,0.4137272365717464,0.4453755878609413,0.031648351289194854
terrain_semantic_short_payoff,external_constraint_pressure,single_sustained_factor,0.41354701721757836,0.49996063737092455,-0.06973509651828003,0.25,0.4137272365717464,0.4453755878609413,0.031648351289194854
terrain_semantic_short_payoff,external_demand,reversal_factor,0.42514163729439275,0.49996063737092455,-0.08447928404148375,0.2564102564102564,0.4048296366211501,0.0,0.4048296366211501
terrain_semantic_short_payoff,external_demand,single_sustained_factor,0.3997516364528395,0.516770934863429,0.016702343915261264,0.25,0.4048296366211501,0.0,0.4048296366211501
terrain_semantic_short_payoff,external_information_noise,pulse_factor,0.4174098347056872,0.49996063737092455,-0.06264264624341342,0.2564102564102564,0.42809607658674564,0.430016750500563,0.001920673913817339
terrain_semantic_short_payoff,external_information_noise,single_sustained_factor,0.43076763705701016,0.49996063737092455,-0.004049117893395682,0.25,0.42809607658674564,0.430016750500563,0.001920673913817339
terrain_semantic_short_payoff,external_information_noise,unseen_factor_intensity,0.4300167505005631,0.5001342809776637,-0.030339998832751902,0.2692307692307692,0.42809607658674564,0.430016750500563,0.001920673913817339
terrain_semantic_short_payoff,external_information_noise+external_constraint_pressure,unseen_compound_combination,0.42635569536375584,0.5001342809776637,-0.038170029980154674,0.2692307692307692,0.0,0.42635569536375584,0.42635569536375584
terrain_semantic_short_payoff,external_resource_supply,different_reversal_timing,0.4168013592684265,0.5001342809776637,-0.04539002783274737,0.2692307692307692,0.4341079180590189,0.41680135926842643,0.017306558790592452
terrain_semantic_short_payoff,external_resource_supply,reversal_factor,0.42946371715326437,0.49996063737092455,-0.009333949435920141,0.2564102564102564,0.4341079180590189,0.41680135926842643,0.017306558790592452
