axis_id,scenario_id,seed,dataset,response_start,response_peak,response_end,velocity_mean,velocity_peak,acceleration_peak,curvature_mean,curvature_peak,reversal_score,recovery_score,persistence_score,oscillation_score
terrain_interaction_medium_payoff_x_viscosity,fit_single_external_demand_+0.50,0,fit_external,0.0,0.15553821686840683,0.12770961105191175,0.045841705671225474,0.15553821686840683,0.170068128507034,0.04282483649194833,0.170068128507034,0.6666666666666666,0.8210818769970819,0.25,0.6666666666666666
terrain_interaction_medium_payoff_x_viscosity,fit_single_external_demand_+0.50,1,fit_external,0.0,0.1571655659144246,0.12888023819891242,0.046362723407484194,0.1571655659144246,0.17196576150344464,0.04332020624149314,0.17196576150344464,0.6666666666666666,0.8200284677387072,0.25,0.6666666666666666
terrain_interaction_medium_payoff_x_viscosity,fit_single_external_demand_+1.00,0,fit_external,0.0,0.15971138282285133,0.13258382663873755,0.046709734751741276,0.15971138282285133,0.1738032540112789,0.043714860051005076,0.1738032540112789,0.6666666666666666,0.8301463821458908,0.25,0.6666666666666666
terrain_interaction_medium_payoff_x_viscosity,fit_single_external_demand_+1.00,1,fit_external,0.0,0.16132409601439857,0.13374973975767152,0.047224613067781404,0.16132409601439857,0.17568060020258564,0.04420481308055818,0.17568060020258564,0.6666666666666666,0.8290747821385898,0.25,0.6666666666666666
terrain_interaction_medium_payoff_x_viscosity,fit_single_external_demand_-0.50,0,fit_external,0.0,0.15137485737030487,0.12297293432994146,0.044944195102667076,0.15137485737030487,0.16627107453721218,0.04191539645766584,0.16627107453721218,0.6666666666666666,0.8123735768635817,0.25,0.6666666666666666
terrain_interaction_medium_payoff_x_viscosity,fit_single_external_demand_-0.50,1,fit_external,0.0,0.15301279843382545,0.12414446110507549,0.045470283940643855,0.15301279843382545,0.16818530072979943,0.04241549199824935,0.16818530072979943,0.6666666666666666,0.8113338385739922,0.25,0.6666666666666666
terrain_interaction_medium_payoff_x_viscosity,fit_single_external_demand_-1.00,0,fit_external,0.0,0.15149491567760784,0.12319009896751178,0.04494993309692598,0.15149491567760784,0.166333188041853,0.04192622901506181,0.166333188041853,0.6666666666666666,0.8131632564412661,0.25,0.6666666666666666
terrain_interaction_medium_payoff_x_viscosity,fit_single_external_demand_-1.00,1,fit_external,0.0,0.15313473256306223,0.12436434153021295,0.04547628089897788,0.15313473256306223,0.16824884725796624,0.04242667140373124,0.16824884725796624,0.6666666666666666,0.8121236733683946,0.25,0.6666666666666666
terrain_interaction_medium_payoff_x_viscosity,fit_single_external_resource_supply_+0.50,0,fit_external,0.0,0.15064685040065393,0.12222235428702773,0.044767836628570035,0.15064685040065393,0.1656608025236916,0.041816052664035194,0.1656608025236916,0.6666666666666666,0.8113170236294954,0.25,0.6666666666666666
terrain_interaction_medium_payoff_x_viscosity,fit_single_external_resource_supply_+0.50,1,fit_external,0.0,0.1522761688870596,0.12337985537351698,0.04529312060015056,0.1522761688870596,0.16756848711382039,0.042314202513449826,0.16756848711382039,0.6666666666666666,0.8102374539263282,0.25,0.6666666666666666
terrain_interaction_medium_payoff_x_viscosity,fit_single_external_resource_supply_+1.00,0,fit_external,0.0,0.15005016638951243,0.12182385370860442,0.04456911976760511,0.15005016638951243,0.16508303061200294,0.04173061159401899,0.16508303061200294,0.6666666666666666,0.8118874949565351,0.25,0.6666666666666666
terrain_interaction_medium_payoff_x_viscosity,fit_single_external_resource_supply_+1.00,1,fit_external,0.0,0.1516730717583405,0.12297076413443726,0.045093844845560935,0.1516730717583405,0.1669897453397362,0.042230196219656096,0.1669897453397362,0.6666666666666666,0.8107620074416033,0.25,0.6666666666666666
terrain_interaction_medium_payoff_x_viscosity,fit_single_external_resource_supply_-0.50,0,fit_external,0.0,0.14914420910006074,0.11656140704233087,0.04543175278944765,0.14914420910006074,0.1661668672059517,0.041907345340000936,0.1661668672059517,0.6666666666666666,0.7815349167418788,0.25,0.6666666666666666
terrain_interaction_medium_payoff_x_viscosity,fit_single_external_resource_supply_-0.50,1,fit_external,0.0,0.15075776619554684,0.11767388813843074,0.045960411063165736,0.15075776619554684,0.16807572750465888,0.04240694301644171,0.16807572750465888,0.6666666666666666,0.7805494277821563,0.25,0.6666666666666666
terrain_interaction_medium_payoff_x_viscosity,fit_single_external_resource_supply_-1.00,0,fit_external,0.0,0.1470346319060032,0.11041930160445747,0.04591249055188723,0.1470346319060032,0.16612140685829957,0.04191990661533665,0.16612140685829957,0.6666666666666666,0.7509747885402653,0.25,0.6666666666666666
terrain_interaction_medium_payoff_x_viscosity,fit_single_external_resource_supply_-1.00,1,fit_external,0.0,0.14862346321786893,0.11148230709143603,0.04644115483607546,0.14862346321786893,0.16802144973534602,0.04241906666096683,0.16802144973534602,0.6666666666666666,0.7500989727797062,0.25,0.6666666666666666
terrain_interaction_medium_payoff_x_viscosity,holdout_delayed_reversal_resource,10,holdout_external,0.0,0.1514492908261512,0.12278163295009063,0.04502923717555293,0.1514492908261512,0.1667323024802792,0.042157666978118666,0.1667323024802792,0.6666666666666666,0.8107111778438176,0.25,0.6666666666666666
terrain_interaction_medium_payoff_x_viscosity,holdout_long_sustained_constraint,10,holdout_external,0.0,0.16922945014637636,0.009564099672160346,0.01566165717240916,0.16922945014637636,0.18745252753750966,0.009720618386734072,0.18745252753750966,0.1,0.056515574941780444,0.23809523809523808,0.1
terrain_interaction_medium_payoff_x_viscosity,holdout_stronger_shock,10,holdout_external,0.0,0.1597256665581281,0.10887763333959033,0.05264342494416646,0.1597256665581281,0.18502561466844697,0.04631843791658674,0.18502561466844697,0.6666666666666666,0.6816539613518247,0.25,0.6666666666666666
terrain_interaction_medium_payoff_x_viscosity,holdout_unseen_intensity_competition,10,holdout_external,0.0,0.16968286362012713,0.13864128233090875,0.05018111122733638,0.16968286362012713,0.1856184742212095,0.04661202853353896,0.1856184742212095,0.6666666666666666,0.8170611891632796,0.25,0.6666666666666666
terrain_interaction_medium_payoff_x_viscosity,holdout_unseen_intensity_noise,10,holdout_external,0.0,0.1502353762603299,0.11734532966264781,0.045781355714502994,0.1502353762603299,0.16760956226403326,0.04236697191843947,0.16760956226403326,0.6666666666666666,0.7810765518936709,0.25,0.6666666666666666
terrain_interaction_effective_medium_payoff_x_operating_cost,fit_single_external_competition_pressure_0.25,0,fit_external,0.0,0.1399521849485305,0.13529437731031907,0.03615249814668549,0.1299478635302163,0.11994354211190211,0.03365141779210694,0.11994354211190211,0.6666666666666666,0.9667185786281854,0.25,0.6666666666666666
terrain_interaction_effective_medium_payoff_x_operating_cost,fit_single_external_competition_pressure_0.25,1,fit_external,0.0,0.14124954487422706,0.1365221368950239,0.03649423821335755,0.13120807751443914,0.12116661015465122,0.03398387137341057,0.12116661015465122,0.6666666666666666,0.966531517079371,0.25,0.6666666666666666
terrain_interaction_effective_medium_payoff_x_operating_cost,fit_single_external_competition_pressure_0.50,0,fit_external,0.0,0.14244015473092858,0.13668065628105136,0.03704991329520145,0.133103139310501,0.12376612389007341,0.034715659440094554,0.12376612389007341,0.6666666666666666,0.9595654858581376,0.25,0.6666666666666666
terrain_interaction_effective_medium_payoff_x_operating_cost,fit_single_external_competition_pressure_0.50,1,fit_external,0.0,0.14371899606852512,0.1378808947978643,0.03738927433479648,0.13435715465176684,0.12499531323500856,0.03504881398060691,0.12499531323500856,0.6666666666666666,0.9593783603328498,0.25,0.6666666666666666
terrain_interaction_effective_medium_payoff_x_operating_cost,fit_single_external_demand_+0.50,0,fit_external,0.0,0.1438527078255058,0.14042140687219262,0.036821002194704744,0.1325652034922322,0.12127769915895859,0.03399912611138634,0.12127769915895859,0.6666666666666666,0.9761471229415333,0.25,0.6666666666666666
