index,scenario_id,step,stability_before,risk_before,opportunity_before,exploration_capacity_before,recovery_capacity_before,fatigue_before,relation_lock_before,hidden_fragility_before,external_pressure_before,safe_mass_upper_before,harmful_threshold_before,decision_type,selected_channel,selected_action_mass,short_term_gain,safety_violation,over_action,missed_opportunity,delayed_side_effect_cost,recovery_score,stability_after,risk_after,opportunity_after,exploration_capacity_after,recovery_capacity_after,fatigue_after,relation_lock_after,audit_passed,scenario_type,baseline_name,seed
,clr_02,11,0.913046,1.0,0.4044,0.64464,0.26635,0.7752,0.302,1.0,0.25,0.24,0.42,EXECUTE,de_risk,0.22,0.88,False,True,False,0.565171,0.136558,0.846078,1.0,0.3848,0.61292,0.174785,0.8762,0.324,True,delayed_side_effect,V2_GREEDY_OPTIMIZER,0.0
,clr_02,4,1.0,0.179152,0.5416,0.8182,0.679045,0.2464,0.148,0.342727,0.25,0.24,0.42,EXECUTE,explore,0.22,0.405664,False,False,False,0.294782,0.260064,0.933937,0.387434,0.522,0.8211,0.638047,0.288,0.17,True,delayed_side_effect,V2_GREEDY_OPTIMIZER,1.0
,clr_02,7,0.986088,0.549556,0.4828,0.76492,0.543502,0.3712,0.214,0.51551,0.25,0.24,0.42,EXECUTE,de_risk,0.22,0.659609,False,True,False,0.370339,0.118811,0.997053,0.768395,0.4632,0.73584,0.48758,0.4722,0.236,True,delayed_side_effect,V2_GREEDY_OPTIMIZER,1.0
,clr_02,8,0.997053,0.768395,0.4632,0.73584,0.48758,0.4722,0.236,0.662171,0.25,0.24,0.42,EXECUTE,de_risk,0.22,0.852188,False,True,False,0.419047,0.058446,0.988534,1.0,0.4436,0.7061,0.422748,0.5732,0.258,True,delayed_side_effect,V2_GREEDY_OPTIMIZER,1.0
,clr_02,9,0.988534,1.0,0.4436,0.7061,0.422748,0.5732,0.258,0.8176,0.25,0.24,0.42,EXECUTE,de_risk,0.22,0.88,False,True,False,0.467755,0.240669,0.960532,1.0,0.424,0.6757,0.349004,0.6742,0.28,True,delayed_side_effect,V2_GREEDY_OPTIMIZER,1.0
,clr_02,10,0.960532,1.0,0.424,0.6757,0.349004,0.6742,0.28,0.981796,0.25,0.24,0.42,EXECUTE,de_risk,0.22,0.88,False,True,False,0.516463,0.189505,0.913046,1.0,0.4044,0.64464,0.26635,0.7752,0.302,True,delayed_side_effect,V2_GREEDY_OPTIMIZER,1.0
,clr_02,11,0.913046,1.0,0.4044,0.64464,0.26635,0.7752,0.302,1.0,0.25,0.24,0.42,EXECUTE,de_risk,0.22,0.88,False,True,False,0.565171,0.136558,0.846078,1.0,0.3848,0.61292,0.174785,0.8762,0.324,True,delayed_side_effect,V2_GREEDY_OPTIMIZER,1.0
,clr_02,4,0.982437,0.179152,0.5416,0.8182,0.679045,0.2464,0.148,0.342727,0.25,0.24,0.42,EXECUTE,explore,0.22,0.405664,False,False,False,0.294782,0.260064,0.916374,0.387434,0.522,0.8211,0.638047,0.288,0.17,True,delayed_side_effect,V2_GREEDY_OPTIMIZER,2.0
,clr_02,7,0.968526,0.549556,0.4828,0.76492,0.543502,0.3712,0.214,0.51551,0.25,0.24,0.42,EXECUTE,de_risk,0.22,0.659609,False,True,False,0.370339,0.118811,0.97949,0.768395,0.4632,0.73584,0.48758,0.4722,0.236,True,delayed_side_effect,V2_GREEDY_OPTIMIZER,2.0
,clr_02,8,0.97949,0.768395,0.4632,0.73584,0.48758,0.4722,0.236,0.662171,0.25,0.24,0.42,EXECUTE,de_risk,0.22,0.852188,False,True,False,0.419047,0.058446,0.970971,1.0,0.4436,0.7061,0.422748,0.5732,0.258,True,delayed_side_effect,V2_GREEDY_OPTIMIZER,2.0
,clr_02,9,0.970971,1.0,0.4436,0.7061,0.422748,0.5732,0.258,0.8176,0.25,0.24,0.42,EXECUTE,de_risk,0.22,0.88,False,True,False,0.467755,0.240669,0.942969,1.0,0.424,0.6757,0.349004,0.6742,0.28,True,delayed_side_effect,V2_GREEDY_OPTIMIZER,2.0
,clr_02,10,0.942969,1.0,0.424,0.6757,0.349004,0.6742,0.28,0.981796,0.25,0.24,0.42,EXECUTE,de_risk,0.22,0.88,False,True,False,0.516463,0.189505,0.895484,1.0,0.4044,0.64464,0.26635,0.7752,0.302,True,delayed_side_effect,V2_GREEDY_OPTIMIZER,2.0
,clr_02,11,0.895484,1.0,0.4044,0.64464,0.26635,0.7752,0.302,1.0,0.25,0.24,0.42,EXECUTE,de_risk,0.22,0.88,False,True,False,0.565171,0.136558,0.828515,1.0,0.3848,0.61292,0.174785,0.8762,0.324,True,delayed_side_effect,V2_GREEDY_OPTIMIZER,2.0
,clr_02,4,1.0,0.179152,0.5416,0.8182,0.679045,0.2464,0.148,0.342727,0.25,0.24,0.42,EXECUTE,explore,0.22,0.405664,False,False,False,0.294782,0.260064,0.933937,0.387434,0.522,0.8211,0.638047,0.288,0.17,True,delayed_side_effect,V2_GREEDY_OPTIMIZER,3.0
,clr_02,7,0.986088,0.549556,0.4828,0.76492,0.543502,0.3712,0.214,0.51551,0.25,0.24,0.42,EXECUTE,de_risk,0.22,0.659609,False,True,False,0.370339,0.118811,0.997053,0.768395,0.4632,0.73584,0.48758,0.4722,0.236,True,delayed_side_effect,V2_GREEDY_OPTIMIZER,3.0
,clr_02,8,0.997053,0.768395,0.4632,0.73584,0.48758,0.4722,0.236,0.662171,0.25,0.24,0.42,EXECUTE,de_risk,0.22,0.852188,False,True,False,0.419047,0.058446,0.988534,1.0,0.4436,0.7061,0.422748,0.5732,0.258,True,delayed_side_effect,V2_GREEDY_OPTIMIZER,3.0
,clr_02,9,0.988534,1.0,0.4436,0.7061,0.422748,0.5732,0.258,0.8176,0.25,0.24,0.42,EXECUTE,de_risk,0.22,0.88,False,True,False,0.467755,0.240669,0.960532,1.0,0.424,0.6757,0.349004,0.6742,0.28,True,delayed_side_effect,V2_GREEDY_OPTIMIZER,3.0
,clr_02,10,0.960532,1.0,0.424,0.6757,0.349004,0.6742,0.28,0.981796,0.25,0.24,0.42,EXECUTE,de_risk,0.22,0.88,False,True,False,0.516463,0.189505,0.913046,1.0,0.4044,0.64464,0.26635,0.7752,0.302,True,delayed_side_effect,V2_GREEDY_OPTIMIZER,3.0
,clr_02,11,0.913046,1.0,0.4044,0.64464,0.26635,0.7752,0.302,1.0,0.25,0.24,0.42,EXECUTE,de_risk,0.22,0.88,False,True,False,0.565171,0.136558,0.846078,1.0,0.3848,0.61292,0.174785,0.8762,0.324,True,delayed_side_effect,V2_GREEDY_OPTIMIZER,3.0
,clr_02,4,1.0,0.179152,0.5416,0.8182,0.679045,0.2464,0.148,0.342727,0.25,0.24,0.42,EXECUTE,explore,0.22,0.405664,False,False,False,0.294782,0.260064,0.933937,0.387434,0.522,0.8211,0.638047,0.288,0.17,True,delayed_side_effect,V2_GREEDY_OPTIMIZER,4.0
,clr_02,7,0.986088,0.549556,0.4828,0.76492,0.543502,0.3712,0.214,0.51551,0.25,0.24,0.42,EXECUTE,de_risk,0.22,0.659609,False,True,False,0.370339,0.118811,0.997053,0.768395,0.4632,0.73584,0.48758,0.4722,0.236,True,delayed_side_effect,V2_GREEDY_OPTIMIZER,4.0
,clr_02,8,0.997053,0.768395,0.4632,0.73584,0.48758,0.4722,0.236,0.662171,0.25,0.24,0.42,EXECUTE,de_risk,0.22,0.852188,False,True,False,0.419047,0.058446,0.988534,1.0,0.4436,0.7061,0.422748,0.5732,0.258,True,delayed_side_effect,V2_GREEDY_OPTIMIZER,4.0
,clr_02,9,0.988534,1.0,0.4436,0.7061,0.422748,0.5732,0.258,0.8176,0.25,0.24,0.42,EXECUTE,de_risk,0.22,0.88,False,True,False,0.467755,0.240669,0.960532,1.0,0.424,0.6757,0.349004,0.6742,0.28,True,delayed_side_effect,V2_GREEDY_OPTIMIZER,4.0
,clr_02,10,0.960532,1.0,0.424,0.6757,0.349004,0.6742,0.28,0.981796,0.25,0.24,0.42,EXECUTE,de_risk,0.22,0.88,False,True,False,0.516463,0.189505,0.913046,1.0,0.4044,0.64464,0.26635,0.7752,0.302,True,delayed_side_effect,V2_GREEDY_OPTIMIZER,4.0
,clr_02,11,0.913046,1.0,0.4044,0.64464,0.26635,0.7752,0.302,1.0,0.25,0.24,0.42,EXECUTE,de_risk,0.22,0.88,False,True,False,0.565171,0.136558,0.846078,1.0,0.3848,0.61292,0.174785,0.8762,0.324,True,delayed_side_effect,V2_GREEDY_OPTIMIZER,4.0
,clr_05,4,0.724461,0.39,0.7,0.8528,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.711961,0.4025,0.72,0.851,0.7596,0.0,0.06,True,hidden_fragility,ACTION_MODULE_RC1,0.0
,clr_05,5,0.711961,0.4025,0.72,0.851,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.699461,0.415,0.74,0.8492,0.7596,0.0,0.06,True,hidden_fragility,ACTION_MODULE_RC1,0.0
,clr_05,6,0.699461,0.415,0.74,0.8492,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.686961,0.4275,0.76,0.8474,0.7596,0.0,0.06,True,hidden_fragility,ACTION_MODULE_RC1,0.0
,clr_05,7,0.686961,0.4275,0.76,0.8474,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.674461,0.44,0.78,0.8456,0.7596,0.0,0.06,True,hidden_fragility,ACTION_MODULE_RC1,0.0
,clr_05,8,0.674461,0.44,0.78,0.8456,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.661961,0.4525,0.8,0.8438,0.7596,0.0,0.06,True,hidden_fragility,ACTION_MODULE_RC1,0.0
,clr_05,9,0.661961,0.4525,0.8,0.8438,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.649461,0.465,0.82,0.842,0.7596,0.0,0.06,True,hidden_fragility,ACTION_MODULE_RC1,0.0
,clr_05,10,0.649461,0.465,0.82,0.842,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.636961,0.4775,0.84,0.8402,0.7596,0.0,0.06,True,hidden_fragility,ACTION_MODULE_RC1,0.0
,clr_05,11,0.636961,0.4775,0.84,0.8402,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.624461,0.49,0.86,0.8384,0.7596,0.0,0.06,True,hidden_fragility,ACTION_MODULE_RC1,0.0
,clr_05,4,0.730879,0.39,0.7,0.8528,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.718379,0.4025,0.72,0.851,0.7596,0.0,0.06,True,hidden_fragility,ACTION_MODULE_RC1,1.0
,clr_05,5,0.718379,0.4025,0.72,0.851,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.705879,0.415,0.74,0.8492,0.7596,0.0,0.06,True,hidden_fragility,ACTION_MODULE_RC1,1.0
,clr_05,6,0.705879,0.415,0.74,0.8492,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.693379,0.4275,0.76,0.8474,0.7596,0.0,0.06,True,hidden_fragility,ACTION_MODULE_RC1,1.0
,clr_05,7,0.693379,0.4275,0.76,0.8474,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.680879,0.44,0.78,0.8456,0.7596,0.0,0.06,True,hidden_fragility,ACTION_MODULE_RC1,1.0
,clr_05,8,0.680879,0.44,0.78,0.8456,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.668379,0.4525,0.8,0.8438,0.7596,0.0,0.06,True,hidden_fragility,ACTION_MODULE_RC1,1.0
,clr_05,9,0.668379,0.4525,0.8,0.8438,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.655879,0.465,0.82,0.842,0.7596,0.0,0.06,True,hidden_fragility,ACTION_MODULE_RC1,1.0
,clr_05,10,0.655879,0.465,0.82,0.842,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.643379,0.4775,0.84,0.8402,0.7596,0.0,0.06,True,hidden_fragility,ACTION_MODULE_RC1,1.0
,clr_05,11,0.643379,0.4775,0.84,0.8402,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.630879,0.49,0.86,0.8384,0.7596,0.0,0.06,True,hidden_fragility,ACTION_MODULE_RC1,1.0
,clr_05,4,0.717251,0.39,0.7,0.8528,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.704751,0.4025,0.72,0.851,0.7596,0.0,0.06,True,hidden_fragility,ACTION_MODULE_RC1,2.0
,clr_05,5,0.704751,0.4025,0.72,0.851,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.692251,0.415,0.74,0.8492,0.7596,0.0,0.06,True,hidden_fragility,ACTION_MODULE_RC1,2.0
,clr_05,6,0.692251,0.415,0.74,0.8492,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.679751,0.4275,0.76,0.8474,0.7596,0.0,0.06,True,hidden_fragility,ACTION_MODULE_RC1,2.0
,clr_05,7,0.679751,0.4275,0.76,0.8474,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.667251,0.44,0.78,0.8456,0.7596,0.0,0.06,True,hidden_fragility,ACTION_MODULE_RC1,2.0
,clr_05,8,0.667251,0.44,0.78,0.8456,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.654751,0.4525,0.8,0.8438,0.7596,0.0,0.06,True,hidden_fragility,ACTION_MODULE_RC1,2.0
,clr_05,9,0.654751,0.4525,0.8,0.8438,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.642251,0.465,0.82,0.842,0.7596,0.0,0.06,True,hidden_fragility,ACTION_MODULE_RC1,2.0
,clr_05,10,0.642251,0.465,0.82,0.842,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.629751,0.4775,0.84,0.8402,0.7596,0.0,0.06,True,hidden_fragility,ACTION_MODULE_RC1,2.0
,clr_05,11,0.629751,0.4775,0.84,0.8402,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.617251,0.49,0.86,0.8384,0.7596,0.0,0.06,True,hidden_fragility,ACTION_MODULE_RC1,2.0
,clr_05,4,0.737085,0.39,0.7,0.8528,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.724585,0.4025,0.72,0.851,0.7596,0.0,0.06,True,hidden_fragility,ACTION_MODULE_RC1,3.0
,clr_05,5,0.724585,0.4025,0.72,0.851,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.712085,0.415,0.74,0.8492,0.7596,0.0,0.06,True,hidden_fragility,ACTION_MODULE_RC1,3.0
,clr_05,6,0.712085,0.415,0.74,0.8492,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.699585,0.4275,0.76,0.8474,0.7596,0.0,0.06,True,hidden_fragility,ACTION_MODULE_RC1,3.0
,clr_05,7,0.699585,0.4275,0.76,0.8474,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.687085,0.44,0.78,0.8456,0.7596,0.0,0.06,True,hidden_fragility,ACTION_MODULE_RC1,3.0
,clr_05,8,0.687085,0.44,0.78,0.8456,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.674585,0.4525,0.8,0.8438,0.7596,0.0,0.06,True,hidden_fragility,ACTION_MODULE_RC1,3.0
,clr_05,9,0.674585,0.4525,0.8,0.8438,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.662085,0.465,0.82,0.842,0.7596,0.0,0.06,True,hidden_fragility,ACTION_MODULE_RC1,3.0
,clr_05,10,0.662085,0.465,0.82,0.842,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.649585,0.4775,0.84,0.8402,0.7596,0.0,0.06,True,hidden_fragility,ACTION_MODULE_RC1,3.0
,clr_05,11,0.649585,0.4775,0.84,0.8402,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.637085,0.49,0.86,0.8384,0.7596,0.0,0.06,True,hidden_fragility,ACTION_MODULE_RC1,3.0
,clr_05,4,0.746226,0.39,0.7,0.8528,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.733726,0.4025,0.72,0.851,0.7596,0.0,0.06,True,hidden_fragility,ACTION_MODULE_RC1,4.0
,clr_05,5,0.733726,0.4025,0.72,0.851,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.721226,0.415,0.74,0.8492,0.7596,0.0,0.06,True,hidden_fragility,ACTION_MODULE_RC1,4.0
,clr_05,6,0.721226,0.415,0.74,0.8492,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.708726,0.4275,0.76,0.8474,0.7596,0.0,0.06,True,hidden_fragility,ACTION_MODULE_RC1,4.0
,clr_05,7,0.708726,0.4275,0.76,0.8474,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.696226,0.44,0.78,0.8456,0.7596,0.0,0.06,True,hidden_fragility,ACTION_MODULE_RC1,4.0
,clr_05,8,0.696226,0.44,0.78,0.8456,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.683726,0.4525,0.8,0.8438,0.7596,0.0,0.06,True,hidden_fragility,ACTION_MODULE_RC1,4.0
,clr_05,9,0.683726,0.4525,0.8,0.8438,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.671226,0.465,0.82,0.842,0.7596,0.0,0.06,True,hidden_fragility,ACTION_MODULE_RC1,4.0
,clr_05,10,0.671226,0.465,0.82,0.842,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.658726,0.4775,0.84,0.8402,0.7596,0.0,0.06,True,hidden_fragility,ACTION_MODULE_RC1,4.0
,clr_05,11,0.658726,0.4775,0.84,0.8402,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.646226,0.49,0.86,0.8384,0.7596,0.0,0.06,True,hidden_fragility,ACTION_MODULE_RC1,4.0
,clr_05,4,0.724461,0.39,0.7,0.8528,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.711961,0.4025,0.72,0.851,0.7596,0.0,0.06,True,hidden_fragility,NO_ACTION,0.0
,clr_05,5,0.711961,0.4025,0.72,0.851,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.699461,0.415,0.74,0.8492,0.7596,0.0,0.06,True,hidden_fragility,NO_ACTION,0.0
,clr_05,6,0.699461,0.415,0.74,0.8492,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.686961,0.4275,0.76,0.8474,0.7596,0.0,0.06,True,hidden_fragility,NO_ACTION,0.0
,clr_05,7,0.686961,0.4275,0.76,0.8474,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.674461,0.44,0.78,0.8456,0.7596,0.0,0.06,True,hidden_fragility,NO_ACTION,0.0
,clr_05,8,0.674461,0.44,0.78,0.8456,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.661961,0.4525,0.8,0.8438,0.7596,0.0,0.06,True,hidden_fragility,NO_ACTION,0.0
,clr_05,9,0.661961,0.4525,0.8,0.8438,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.649461,0.465,0.82,0.842,0.7596,0.0,0.06,True,hidden_fragility,NO_ACTION,0.0
,clr_05,10,0.649461,0.465,0.82,0.842,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.636961,0.4775,0.84,0.8402,0.7596,0.0,0.06,True,hidden_fragility,NO_ACTION,0.0
,clr_05,11,0.636961,0.4775,0.84,0.8402,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.624461,0.49,0.86,0.8384,0.7596,0.0,0.06,True,hidden_fragility,NO_ACTION,0.0
,clr_05,4,0.730879,0.39,0.7,0.8528,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.718379,0.4025,0.72,0.851,0.7596,0.0,0.06,True,hidden_fragility,NO_ACTION,1.0
,clr_05,5,0.718379,0.4025,0.72,0.851,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.705879,0.415,0.74,0.8492,0.7596,0.0,0.06,True,hidden_fragility,NO_ACTION,1.0
,clr_05,6,0.705879,0.415,0.74,0.8492,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.693379,0.4275,0.76,0.8474,0.7596,0.0,0.06,True,hidden_fragility,NO_ACTION,1.0
,clr_05,7,0.693379,0.4275,0.76,0.8474,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.680879,0.44,0.78,0.8456,0.7596,0.0,0.06,True,hidden_fragility,NO_ACTION,1.0
,clr_05,8,0.680879,0.44,0.78,0.8456,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.668379,0.4525,0.8,0.8438,0.7596,0.0,0.06,True,hidden_fragility,NO_ACTION,1.0
,clr_05,9,0.668379,0.4525,0.8,0.8438,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.655879,0.465,0.82,0.842,0.7596,0.0,0.06,True,hidden_fragility,NO_ACTION,1.0
,clr_05,10,0.655879,0.465,0.82,0.842,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.643379,0.4775,0.84,0.8402,0.7596,0.0,0.06,True,hidden_fragility,NO_ACTION,1.0
,clr_05,11,0.643379,0.4775,0.84,0.8402,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.630879,0.49,0.86,0.8384,0.7596,0.0,0.06,True,hidden_fragility,NO_ACTION,1.0
,clr_05,4,0.717251,0.39,0.7,0.8528,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.704751,0.4025,0.72,0.851,0.7596,0.0,0.06,True,hidden_fragility,NO_ACTION,2.0
,clr_05,5,0.704751,0.4025,0.72,0.851,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.692251,0.415,0.74,0.8492,0.7596,0.0,0.06,True,hidden_fragility,NO_ACTION,2.0
,clr_05,6,0.692251,0.415,0.74,0.8492,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.679751,0.4275,0.76,0.8474,0.7596,0.0,0.06,True,hidden_fragility,NO_ACTION,2.0
,clr_05,7,0.679751,0.4275,0.76,0.8474,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.667251,0.44,0.78,0.8456,0.7596,0.0,0.06,True,hidden_fragility,NO_ACTION,2.0
,clr_05,8,0.667251,0.44,0.78,0.8456,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.654751,0.4525,0.8,0.8438,0.7596,0.0,0.06,True,hidden_fragility,NO_ACTION,2.0
,clr_05,9,0.654751,0.4525,0.8,0.8438,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.642251,0.465,0.82,0.842,0.7596,0.0,0.06,True,hidden_fragility,NO_ACTION,2.0
,clr_05,10,0.642251,0.465,0.82,0.842,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.629751,0.4775,0.84,0.8402,0.7596,0.0,0.06,True,hidden_fragility,NO_ACTION,2.0
,clr_05,11,0.629751,0.4775,0.84,0.8402,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.617251,0.49,0.86,0.8384,0.7596,0.0,0.06,True,hidden_fragility,NO_ACTION,2.0
,clr_05,4,0.737085,0.39,0.7,0.8528,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.724585,0.4025,0.72,0.851,0.7596,0.0,0.06,True,hidden_fragility,NO_ACTION,3.0
,clr_05,5,0.724585,0.4025,0.72,0.851,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.712085,0.415,0.74,0.8492,0.7596,0.0,0.06,True,hidden_fragility,NO_ACTION,3.0
,clr_05,6,0.712085,0.415,0.74,0.8492,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.699585,0.4275,0.76,0.8474,0.7596,0.0,0.06,True,hidden_fragility,NO_ACTION,3.0
,clr_05,7,0.699585,0.4275,0.76,0.8474,0.7596,0.0,0.06,0.72,0.25,0.24,0.42,NO_OP,,0.0,0.0,False,False,True,0.0,0.57692,0.687085,0.44,0.78,0.8456,0.7596,0.0,0.06,True,hidden_fragility,NO_ACTION,3.0
