candidate_name,candidate_role,dataset,external_factor_name,scenario_id,snapshot_count,external_score_displacement_mean,external_residual_gain_mean,out_of_envelope_rate,residual_factor_signal_ratio_mean
sqrt_static_pca_12_external_envelope,higher_dimension_audit,fit_external,external_information_noise,fit_single_external_information_noise_0.50,12,0.04921814202067667,0.0008936576890827276,0.0,0.004741326322717342
sqrt_static_pca_12_external_envelope,higher_dimension_audit,fit_external,external_information_noise,fit_single_external_information_noise_0.75,12,0.04904828815146773,0.002442222567779564,0.0,0.023975657610810528
sqrt_static_pca_12_external_envelope,higher_dimension_audit,fit_external,external_information_noise,fit_single_external_information_noise_1.00,12,0.04888135792485892,0.004508522609145552,0.25,0.04987324324807485
sqrt_static_pca_12_external_envelope,higher_dimension_audit,fit_external,external_resource_supply,fit_reversal_resource_supply,12,0.0491184073394785,0.001334114419789088,0.0,0.010169363082380577
sqrt_static_pca_12_external_envelope,higher_dimension_audit,fit_external,external_resource_supply,fit_single_external_resource_supply_+0.50,12,0.0493455257861394,8.596279004803565e-06,0.0,-0.005906074696974464
sqrt_static_pca_12_external_envelope,higher_dimension_audit,fit_external,external_resource_supply,fit_single_external_resource_supply_+1.00,12,0.0491184073394785,0.001334114419789088,0.0,0.010169363082380577
sqrt_static_pca_12_external_envelope,higher_dimension_audit,fit_external,external_resource_supply,fit_single_external_resource_supply_-0.50,12,0.04931844903668664,-0.00032289641614052935,0.0,-0.009970847994293161
sqrt_static_pca_12_external_envelope,higher_dimension_audit,fit_external,external_resource_supply,fit_single_external_resource_supply_-1.00,12,0.04908209418482141,-0.0002634855314961042,0.0,-0.008870204095561149
sqrt_static_pca_12_external_envelope,higher_dimension_audit,fit_external,external_resource_supply+external_demand,fit_scarcity_plus_demand,12,0.04939094441784659,-0.00014736456526536921,0.0,-0.007304563792785192
sqrt_static_pca_12_external_envelope,higher_dimension_audit,fit_external,external_shock,fit_pulse_external_shock_t4,12,0.049563555904225814,-0.000307292003069966,0.0,-0.009911939813015571
sqrt_static_pca_12_external_envelope,higher_dimension_audit,fit_external,external_shock,fit_single_external_shock_0.25,12,0.04862889714019216,-0.00037087881637158887,0.0,-0.01092121208706076
sqrt_static_pca_12_external_envelope,higher_dimension_audit,fit_external,external_shock,fit_single_external_shock_0.50,12,0.04783776715255405,-0.00023538734704135894,0.0,-0.009660143065539967
sqrt_static_pca_12_external_envelope,higher_dimension_audit,fit_external,external_shock,fit_single_external_shock_0.75,12,0.04715337046007328,0.00034935773471834173,0.0,-0.003091833704405473
sqrt_static_pca_12_external_envelope,higher_dimension_audit,fit_external,external_shock,fit_single_external_shock_1.00,12,0.04654665845206815,0.0016806743022062774,0.0,0.012483574846598457
sqrt_static_pca_12_external_envelope,higher_dimension_audit,fit_external,external_shock+external_constraint_pressure,fit_shock_plus_constraint,12,0.0469539899865905,0.0032439480602024146,0.25,0.033437929148225236
sqrt_static_pca_12_external_envelope,higher_dimension_audit,holdout_external,external_competition_pressure,holdout_unseen_intensity_competition,8,0.04934921786919909,-0.004570113142574741,1.0,0.10929638147354126
sqrt_static_pca_12_external_envelope,higher_dimension_audit,holdout_external,external_constraint_pressure,holdout_long_sustained_constraint,42,0.26117635957318613,-0.12138586044657265,1.0,-0.4461425427863221
sqrt_static_pca_12_external_envelope,higher_dimension_audit,holdout_external,external_information_noise,holdout_unseen_intensity_noise,8,0.047995663898376596,-0.0013560748663575366,1.0,0.14830315113067627
sqrt_static_pca_12_external_envelope,higher_dimension_audit,holdout_external,external_information_noise+external_constraint_pressure,holdout_compound_unseen,8,0.047670234181469914,-0.00017503121807850228,1.0,0.16521340608596802
